network_frequency,rn_w_tracker_outstanding,share_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,rn_r_tracker_outstanding,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,FinishTime,TotalBandWidth,eject_queues_len,inject_queues_len,Topo
2,48,64,28.10517569487255,8298.266571044922,22205,64,64,45.94462743701594,966.3024708581349,8021,37468,74.0498031318885,7,5,4x5
2,48,64,28.71473560259605,8206.713775634766,20834,64,64,52.27612053684477,926.6695808531746,6200,36677,80.99085613944082,6,5,5x4
2,48,64,29.53984843789616,8255.714797973633,19749,64,64,51.84028928732861,869.8531281001984,5889,35656,81.38013772522477,8,5,4x5
2,48,64,47.388173073372585,742.7663879394531,8457,64,64,50.323826239578764,1048.148468501984,6819,22298,97.71199931295135,12,4,4x9
2,48,64,28.657793325862965,8088.1660181582365,21359,64,64,51.35714996517066,960.63141169723,6532,60000,80.01494329103363,7,5,5x4
2,48,64,17.455566324654924,3820.044619060748,36531,64,64,17.94904081952102,13614.878870095037,44312,60000,35.40460714417594,2,4,9x4
2,48,64,29.04562200493061,8108.742340087891,20702,64,64,49.994768962510896,830.4845300099206,6634,36260,79.04039096744151,9,5,4x5
2,48,64,49.06711536590653,561.5987548828125,7858,64,64,53.30744202861127,1127.3438585069443,6381,21541,102.37455739451781,13,4,4x9
2,48,64,29.135204223395387,8044.153137207031,20311,64,64,53.66217832076943,894.9156901041666,6192,36150,82.79738254416482,8,5,5x4
2,48,64,29.380929698226343,8264.241104125977,20054,64,64,48.95153182206203,804.9492962549604,6578,35848,78.33246152028838,10,5,4x5
2,48,64,46.09228480807187,837.0211334228516,9724,64,64,51.30943977730278,1076.027359250992,6395,22921,97.40172458537464,14,4,4x9
2,48,64,29.225340728559882,8073.268798828125,20309,64,64,51.0051885160844,829.1070033482143,6555,36039,80.23052924464429,9,5,5x4
2,48,64,29.868854326895686,8100.848983764648,19287,64,64,52.297309621523034,789.0065104166666,5589,35265,82.16616394841873,11,5,4x5
2,48,64,20.290258910948566,2373.728068970779,31898,64,64,21.307020622174516,8889.94123482817,33541,60000,41.597279533123086,3,4,9x4
2,48,64,29.80687341880099,7838.447341918945,19453,64,64,53.11268910157456,833.3194909474206,5813,35339,82.91956252037555,10,5,5x4
2,48,64,29.748524738992284,8098.385726928711,19447,64,64,50.155102040816324,801.4809182787699,6457,35407,79.9036267798086,12,5,4x5
2,48,64,44.563767122100366,729.510238047976,9781,64,64,47.17914951989026,1822.629496960675,8394,60000,91.74291664199063,2,5,4x9
2,48,64,28.826039146690125,8106.745758056641,20983,64,64,50.216103137922644,842.9829489087301,7195,60000,79.04214228461277,11,5,5x4
2,48,64,27.390120941410025,1180.0894317626953,18766,64,64,33.67234292425132,4233.934802827381,15289,38441,61.06246386566134,4,4,9x4
2,48,64,29.231043710972347,8220.868774414062,20232,64,64,50.060235704932346,733.5015500992064,5920,36031,79.2912794159047,13,5,4x5
2,48,64,44.450695188100596,987.7704315185547,10398,64,64,50.53076810104274,1335.9346788194443,7151,23760,94.98146328914333,3,5,4x9
2,48,64,28.97899624143268,7991.846862792969,20122,64,64,54.33733417561592,770.9957837301587,6273,36344,83.3163304170486,12,5,5x4
2,48,64,29.43288609442542,8246.58576965332,19799,64,64,50.98251506470414,761.5450768849206,5922,35785,80.41540115912956,14,5,4x5
2,48,64,26.90657155320623,1639.744140625,22407,64,64,38.49451778921459,2274.3236452132937,14865,39132,65.40108934242082,5,4,9x4
2,48,64,45.656701515821744,684.1878967285156,9454,64,64,49.12860542598762,1362.034458705357,6949,23137,94.78530694180937,4,5,4x9
2,48,64,29.856947608200457,7714.338165283203,19457,64,64,52.56362988236493,822.2345920138889,6100,35280,82.42057749056539,13,5,5x4
2,48,64,22.73737198403055,10580.358485380564,27869,64,64,32.84760115882971,5365.472955370158,17197,60000,55.584973142860264,2,6,4x5
2,48,64,30.01505653356233,7741.941207885742,18851,64,64,53.928526645768024,775.7069382440476,5969,35095,83.94358317933035,14,5,5x4
2,48,64,43.04537966435902,1000.92041015625,10186,64,64,47.08690296975503,1505.4440104166667,8752,24530,90.13228263411405,5,5,4x9
2,48,64,38.25942277520342,710.5323791503906,14634,64,64,46.24101782994355,1799.589332217262,10231,27567,84.50044060514696,6,4,9x4
2,48,64,27.106067264689916,8132.737968077639,20053,64,64,43.78147268408551,2693.0994233630954,10420,60000,70.88753994877543,3,6,4x5
2,48,64,47.311186417199586,628.6202239990234,9118,64,64,52.05466740632407,1103.0831783234128,6117,22334,99.36585382352365,6,5,4x9
2,48,64,18.99396553286338,14570.207192904792,34634,64,64,26.238584358791822,7009.0724174819,25918,60000,45.232549891655204,2,6,5x4
2,48,64,38.7801324013462,1160.2577514648438,12878,64,64,43.382171226831424,1761.1168309771826,11496,27197,82.16230362817763,7,4,9x4
2,48,64,28.322286146449503,8335.129867553711,21478,64,64,46.623244048963365,1502.919224330357,8564,37182,74.94553019541287,4,6,4x5
2,48,64,47.45896460972204,591.7318420410156,9554,64,64,51.2712100139082,1165.8504309275793,6675,22267,98.73017462363023,7,5,4x9
2,48,64,23.324302079857635,10308.025269325846,25551,64,64,38.446008865050096,4181.845403813362,12308,60000,61.770310944907735,3,6,5x4
2,48,64,37.20069535601518,2017.7332153320312,15803,64,64,46.3593981585448,1357.4791201636904,9263,28347,83.56009351455998,8,4,9x4
2,48,64,29.262858259146597,8267.16732788086,20226,64,64,49.51511081262592,1046.4637276785713,7772,35992,78.77796907177252,5,6,4x5
2,48,64,49.78477332236273,517.5058746337891,8036,64,64,53.23046774276726,1070.6883525545634,6375,21233,103.01524106513,8,5,4x9
2,48,64,26.982039009829652,9077.85237121582,21164,64,64,45.86296987470008,2267.0188802083335,8990,39022,72.84500888452973,4,6,5x4
2,48,64,28.34142386074923,8219.002868652344,21531,64,64,46.92848374630598,976.0177641369048,8052,37157,75.26990760705522,6,6,4x5
2,48,64,40.990422579258045,1351.6333770751953,11958,64,64,46.02247191011236,1713.3339068700398,9271,25742,87.01289448937041,9,4,9x4
2,48,64,48.47048793508593,542.6619873046875,7812,64,64,51.5477427087495,1090.6358196924602,5865,21807,100.01823064383544,9,5,4x9
2,48,64,26.828092618651656,8314.414520263672,23632,64,64,46.4177721814993,1340.8965463789682,8361,39245,73.24586480015095,5,6,5x4
2,48,64,28.717881302549777,8145.899459838867,21218,64,64,47.84647476011681,958.4978453621031,7771,60000,76.56435606266659,7,6,4x5
2,48,64,38.224555263925346,1182.0240020751953,13237,64,64,45.80598207153635,1707.4214409722222,10565,27591,84.0305373354617,10,4,9x4
2,48,64,46.17145198626129,563.3019561767578,9644,64,64,50.979997036598014,1067.6934523809523,6636,22881,97.15144902285931,10,5,4x9
2,48,64,28.10140965857319,8085.1190185546875,21749,64,64,52.62258475656385,993.0668402777778,6637,37474,80.72399441513704,6,6,5x4
2,48,64,29.253877915411227,8344.343124389648,20134,64,64,50.50604296129569,868.7438461061508,6463,36003,79.75992087670691,8,6,4x5
2,48,64,28.72102769180202,7940.45930480957,21005,64,64,52.92206726825267,928.1001829117064,6328,36669,81.6430949600547,7,6,5x4
2,48,64,37.86019641825534,1853.9617919921875,16740,64,64,45.6600902415288,1614.178478422619,10851,27854,83.52028665978415,11,4,9x4
2,48,64,50.83486550847237,527.286865234375,6906,64,64,51.89502262443439,1059.6327659970239,5956,20798,102.72988813290675,11,5,4x9
2,48,64,28.950992572958945,8338.390121459961,20625,64,64,49.703471854384354,881.8699621775794,6767,36378,78.6544644273433,9,6,4x5
2,48,64,28.942202594534916,7881.990982055664,21129,64,64,51.28904347826087,913.3968874007936,6419,36390,80.23124607279578,8,6,5x4
2,48,64,50.41682981795802,508.4142303466797,6092,64,64,53.45098648438714,1025.990993923611,5866,20969,103.86781630234515,12,5,4x9
2,48,64,36.64555811840358,1414.3385925292969,18135,64,64,43.23136203719216,1998.5821552579366,11960,28772,79.87692015559574,12,4,9x4
2,48,64,29.17249054084131,8015.475006103516,20648,64,64,50.216103137922644,838.0757843501984,6310,36103,79.38859367876395,10,6,4x5
2,48,64,28.386691572592653,8000.133087158203,21791,64,64,51.72857572416558,860.1703093998016,6533,37099,80.11526729675823,9,6,5x4
2,48,64,45.0969756654746,647.5895233154297,9722,64,64,46.55385170485297,1056.9317646329366,8629,23422,91.65082737032756,13,5,4x9
2,48,64,29.95674656458018,8057.531982421875,19261,64,64,53.009038619556286,809.1462208581349,5439,35162,82.96578518413646,11,6,4x5
2,48,64,43.94334087670774,972.5462951660156,12603,64,64,48.58288619034171,1692.882347470238,8169,24023,92.52622706704945,13,4,9x4
2,48,64,29.496638442712875,7950.659927368164,19742,64,64,52.188896753969054,822.9430803571429,6086,35709,81.68553519668193,10,6,5x4
2,48,64,52.04105604318035,523.7127838134766,6506,64,64,53.68450616320799,1017.9026382688492,5875,20320,105.72556220638833,14,5,4x9
2,48,64,31.268107946921127,7872.141586303711,16829,64,64,54.1889962200756,812.0660187251984,5234,33694,85.45710416699673,12,6,4x5
2,48,64,29.418848020649214,7930.844390869141,19649,64,64,55.09725632539767,816.8433004712301,5751,35803,84.51610434604689,11,6,5x4
2,48,64,37.15456027212813,1237.330581665039,17614,64,64,46.48675914249685,1817.7349175347222,11879,28388,83.64131941462497,14,4,9x4
2,48,64,30.384700086931325,7936.202163696289,18395,64,64,51.73376102646351,769.6856398809524,6032,34669,82.11846111339483,13,6,4x5
2,48,64,29.398228103622294,7655.341232299805,19606,64,64,53.503628447024674,801.9595269097222,5910,35828,82.90185655064697,12,6,5x4
2,48,64,44.01822770042511,677.9303252404948,9236,64,64,46.514311471715125,1809.4172106364836,8620,60000,90.53253917214023,2,6,4x9
2,48,64,30.324069521964198,7733.316070556641,18539,64,64,52.59577070063694,778.1834232390873,5693,60000,82.91984022260114,14,6,4x5
2,48,64,29.13601378198894,7670.087478637695,19924,64,64,52.968235233745574,781.6273871527778,5986,36149,82.10424901573451,13,6,5x4
2,48,64,17.347996122605878,2923.5250250481695,43244,64,64,17.748731619227794,12632.029162790697,42289,60000,35.096727741833675,2,5,9x4
2,48,64,29.772174900624645,7767.408142089844,19247,64,64,54.25165562913907,765.4744543650794,5703,35380,84.02383052976371,14,6,5x4
2,48,64,47.12048934152853,608.6979735709708,8233,64,64,50.24788238730406,1296.9078466021826,6796,60000,97.36837172883259,3,6,4x9
2,48,64,23.052964983283477,10282.392550187009,26021,64,64,34.59478307516932,4998.53592085472,16566,60000,57.64774805845279,2,7,4x5
2,48,64,48.700148988923026,610.9836883544922,7783,64,64,51.5967008247938,1197.7376767113096,6445,21702,100.29684981371682,4,6,4x9
2,48,64,18.374213450651148,14099.512202567194,36603,64,64,23.643344788087056,6949.464915816564,28085,60000,42.017558238738204,2,7,5x4
2,48,64,26.583641803154,8607.366263810047,21050,64,64,44.380616588553984,2726.3990854131143,10258,60000,70.96425839170799,3,7,4x5
2,48,64,18.70152847384473,2910.1922302246094,30131,64,64,20.841416629649075,11213.610584077382,36802,56227,39.54294510349381,3,5,9x4
2,48,64,47.20254920983518,630.163818359375,9083,64,64,49.53649757642655,1117.1302238343253,7699,22385,96.73904678626172,5,6,4x9
2,48,64,28.398223377748888,8315.111022949219,19283,64,64,49.401359241887626,1532.574730282738,7981,37083,77.79958261963651,4,7,4x5
2,48,64,22.15309205383364,11597.221445683854,27447,64,64,40.98312487591821,3483.498186327701,10972,60000,63.136216929751846,3,7,5x4
2,48,64,50.084447850876685,530.7479858398438,6840,64,64,53.071726052753355,1044.3145771329366,6131,21107,103.15617390363005,6,6,4x9
2,48,64,28.335296978868293,8171.631271362305,21676,64,64,47.57741415072597,1179.0875806051588,8340,37165,75.91271112959427,5,7,4x5
2,48,64,22.614216701173223,2352.8904876708984,29854,64,64,32.80340685184008,4951.4291759672615,16878,46533,55.4176235530133,4,5,9x4
2,48,64,25.60335986716804,10373.212283512627,23053,64,64,49.69868554095046,1970.3389291914682,6919,60000,75.3020454081185,4,7,5x4
2,48,64,28.73204548568297,8077.046630859375,21268,64,64,46.394822006472495,1027.1994202628969,8330,36654,75.12686749215547,6,7,4x5
2,48,64,49.51203567362196,544.6968994140625,7584,64,64,51.2254094292804,1071.5106646825398,6572,21349,100.73744510290236,7,6,4x9
2,48,64,26.874160643805425,8270.687713623047,23629,64,64,44.393445443206744,1369.654281374008,8768,39178,71.26760608701217,5,7,5x4
2,48,64,36.775365622698416,1112.3976745605469,12674,64,64,42.666666666666664,2183.1735336061506,10142,28675,79.44203228936507,5,5,9x4
2,48,64,29.08832667554372,8071.884078979492,20696,64,64,51.01779359430605,899.4704241071429,6239,36207,80.10612026984977,7,7,4x5
2,48,64,46.26722069195717,580.3238525390625,7577,64,64,49.91015908321648,1153.2245473710318,7052,22834,96.17737977517365,8,6,4x9
2,48,64,28.8287693830419,8014.778576333257,20813,64,64,52.23034105859731,936.498752150796,6461,60000,81.0591104416392,6,7,5x4
2,48,64,39.35948350287151,970.8823699951172,13510,64,64,42.06847081838931,2093.7840401785716,12620,26812,81.42795432126081,6,5,9x4
2,48,64,29.25142968728206,7966.256820678711,20480,64,64,51.20507986903463,957.9959852430555,6448,36006,80.45650955631669,8,7,4x5
2,48,64,48.677537018217606,675.7588500976562,8357,64,64,53.98493723849372,990.3645523313492,5327,21712,102.66247425671133,9,6,4x9
2,48,64,28.285614091877747,8032.9171142578125,21623,64,64,52.355668272888664,902.3933531746031,6454,37231,80.64128236476641,7,7,5x4
2,48,64,29.44941863730832,8096.485382080078,19859,64,64,52.21001517450683,897.8768911210317,5755,35765,81.65943381181515,9,7,4x5
2,48,64,38.41500586166471,2251.5250854492188,17672,64,64,47.53359428966152,1750.5718470982142,9739,27454,85.94860015132623,7,5,9x4
2,48,64,50.82500772637554,500.7411193847656,6557,64,64,53.19754677111787,1036.6585286458333,5777,20802,104.02255449749342,10,6,4x9
2,48,64,28.591808910945083,7912.49333190918,21281,64,64,53.10722370858201,905.013671875,6293,36834,81.69903261952709,8,7,5x4
2,48,64,30.853174836697463,7747.204849243164,17886,64,64,52.598450876477784,849.0913628472222,6105,34145,83.45162571317525,10,7,4x5
2,48,64,47.63146153631561,652.4564208984375,8224,64,64,49.881215870101,1020.8472067212301,6889,22185,97.51267740641661,11,6,4x9
2,48,64,40.52154422846543,884.8313140869141,13170,64,64,47.31353135313531,1773.9526909722222,8894,26035,87.83507558160073,8,5,9x4
2,48,64,28.785680950942982,7805.567642211914,20997,64,64,52.34770260675525,922.1828187003969,6341,36587,81.13338355769824,9,7,5x4
2,48,64,31.87839357918098,7563.565856933594,16065,64,64,53.48145077720207,846.7357545882936,5860,33052,85.35984435638305,11,7,4x5
2,48,64,50.38775200455576,533.1890106201172,7942,64,64,54.515263547058204,962.0692274305555,5784,20981,104.90301555161396,12,6,4x9
2,48,64,29.412246500799416,7972.379348754883,20054,64,64,52.32116788321168,774.1863684275794,5241,35810,81.7334143840111,12,7,4x5
2,48,64,29.22615530408607,7887.003402709961,20239,64,64,52.32382014497896,836.0609499007936,6203,60000,81.54997544906503,10,7,5x4
2,48,64,39.44832775290621,1078.3156433105469,15201,64,64,48.08273163460195,1719.9586278521826,8579,26739,87.53105938750815,9,5,9x4
2,48,64,48.01760344775474,602.7260894775391,10176,64,64,53.54248366013072,945.5179036458334,5503,22025,101.56008710788547,13,6,4x9
2,48,64,29.691244761581153,7955.226913452148,19614,64,64,52.61721975837284,784.229476686508,5346,35475,82.30846451995399,13,7,4x5
2,48,64,29.53652009802541,7624.457809448242,19762,64,64,52.26553243202187,891.9566592261905,6394,35661,81.80205253004728,11,7,5x4
2,48,64,42.72055408433489,862.9535827636719,11356,64,64,48.35755446240337,1758.423843625992,8128,24703,91.07810854673826,10,5,9x4
2,48,64,51.881383696049355,496.44187927246094,6920,64,64,54.328754144955,986.2798549107143,5802,20382,106.21013784100435,14,6,4x9
2,48,64,30.417312099324107,7704.277114868164,18477,64,64,53.15097837281154,750.4912574404761,5486,34632,83.56829047213564,14,7,4x5
2,48,64,29.72069952665741,7617.225067138672,19372,64,64,52.968235233745574,805.3498108878969,5908,35441,82.68893476040299,12,7,5x4
2,48,64,42.19961365099807,1154.1775512695312,14700,64,64,49.08888571836211,1662.334743923611,8612,25006,91.28849936936018,11,5,9x4
2,48,64,29.289832402234637,7555.734237670898,20057,64,64,53.60643988574396,761.2061631944445,5954,35960,82.8962722879786,13,7,5x4
2,48,64,22.55763105793234,10121.044968174256,26486,64,64,33.863822805578344,5966.734,16449,60000,56.421453863510685,2,8,4x5
2,48,64,41.61409245642419,751.1211394897944,12191,64,64,45.92514796849272,2007.0088993627808,9427,60000,87.53924042491691,2,7,4x9
2,48,64,40.87856223928892,2271.694808959961,15987,64,64,49.833051706657656,1240.7096664186508,8150,25809,90.71161394594657,12,5,9x4
2,48,64,29.189544303092728,7659.89533996582,20182,64,64,52.43545847091694,791.8840990823413,6180,36083,81.62500277400967,14,7,5x4
2,48,64,26.622115018408024,9157.883385216383,21239,64,64,42.134552580013064,2304.5742388540957,9383,60000,68.75666759842109,3,8,4x5
2,48,64,42.64931261693647,871.4535522460938,12654,64,64,49.401359241887626,1662.1374007936508,7746,24746,92.0506718588241,13,5,9x4
2,48,64,19.133888158855306,14760.842408888346,34044,64,64,29.844765760555234,6455.406064928219,20753,60000,48.97865391941054,2,8,5x4
2,48,64,46.97552082300779,592.8975051499199,8016,64,64,50.84109939907398,1337.1394645874348,7074,60000,97.81662022208178,3,7,4x9
2,48,64,27.58249158249158,8329.930084228516,22548,64,64,42.57866512663971,1572.250496031746,9447,38175,70.16115670913129,4,8,4x5
2,48,64,42.265951872304406,1834.3636169433594,14308,64,64,53.55359551727716,1345.1938089037699,7352,24970,95.81954738958157,14,5,9x4
2,48,64,22.895322939866368,11981.95188830396,27078,64,64,37.137984384557264,3939.544325773899,14128,60000,60.03330732442363,3,8,5x4
2,48,64,28.072820732490896,8195.842895507812,22055,64,64,50.323826239578764,1067.9771980406747,7176,37511,78.39664697206966,5,8,4x5
2,48,64,45.50411206118798,702.3933563232422,11192,64,64,49.854714064914994,1216.2923177083333,7389,23214,95.35882612610297,4,7,4x9
2,48,64,28.521039031687746,8115.991027832031,21260,64,64,47.58618781983311,981.4937841021825,8082,36924,76.10722685152085,6,8,4x5
2,48,64,24.103533089671977,9883.231552124023,26497,64,64,34.77267214661097,2029.582527281746,14503,43663,58.87620523628295,4,8,5x4
2,48,64,48.23188551480514,516.0292510986328,6941,64,64,51.253388946819605,1147.6885695684523,6806,21911,99.48527446162475,5,7,4x9
2,48,64,28.970989666795603,7935.175720214844,20746,64,64,49.617459020333605,972.4490637400794,7193,36353,78.58844868712922,7,8,4x5
2,48,64,27.03909231562661,8133.214019775391,23326,64,64,44.78250683326826,1403.5176711309523,9373,38940,71.82159914889488,5,8,5x4
2,48,64,20.713636543248903,5691.152674551698,32207,64,64,23.721982164199687,9568.782624872105,29187,60000,44.43561870744859,2,6,9x4
2,48,64,49.772955436581576,549.2251586914062,6888,64,64,52.57969537975651,1024.8832620287699,5841,21238,102.35265081633808,6,7,4x9
2,48,64,28.998230088495575,8038.267547607422,20364,64,64,48.15676028739386,930.1122426835317,7295,36319,77.15499037588944,8,8,4x5
2,48,64,27.547709121479613,7962.057479858398,22908,64,64,50.84188749876859,995.4701450892857,6942,38224,78.3895966202482,6,8,5x4
2,48,64,48.13665896965303,565.3897857666016,8365,64,64,52.43812233285917,1036.0629495287699,6398,21954,100.5747813025122,7,7,4x9
2,48,64,29.238379388227422,7814.922790527344,20648,64,64,49.74898785425101,880.8794332837301,7358,36022,78.98736724247843,9,8,4x5
2,48,64,28.414383654445437,7800.880584716797,21718,64,64,52.17306914678528,1011.9568607390873,6449,37063,80.58745280123071,7,8,5x4
2,48,64,21.34647095946744,4161.449790188449,39198,64,64,21.621685030793078,7757.626978344779,32122,60000,42.96815599026051,3,6,9x4
2,48,64,49.73753541967586,537.8091735839844,8409,64,64,53.586958778943,997.5705760168651,5750,21253,103.32449419861885,8,7,4x9
2,48,64,30.994531642576334,7606.082504272461,17077,64,64,53.90036553524804,885.1836712549604,5840,33990,84.89489717782438,10,8,4x5
2,48,64,29.015883557474126,7814.091094970703,20850,64,64,52.71126544786028,880.8108723958334,6097,36298,81.72714900533441,8,8,5x4
2,48,64,50.74382667209149,493.04701232910156,5974,64,64,53.567491826249416,1014.3765811011905,6016,20837,104.31131849834091,9,7,4x9
2,48,64,29.018292514182924,7660.932083129883,20911,64,64,50.11370587949701,894.9544735863095,6524,36295,79.13199839367994,9,8,5x4
2,48,64,23.06438202494336,1555.2830810546875,25819,64,64,27.692753467657557,4683.2225012400795,24872,45621,50.757135492600916,4,6,9x4
2,48,64,29.747226871684305,7711.862760357061,19497,64,64,49.96253448860062,900.9860643921191,6789,60000,79.70976136028492,11,8,4x5
2,48,64,50.28383137594396,519.4044342041016,7377,64,64,52.3264726756565,993.2137896825396,5928,21024,102.61030405160045,10,7,4x9
2,48,64,28.717094812948456,7748.267654418945,21461,64,64,52.47544483985765,884.8608630952381,6059,36674,81.1925396528061,10,8,5x4
2,48,64,29.76034512118976,7748.859115600586,19650,64,64,50.654757815183785,830.6900576636905,6063,35393,80.41510293637354,12,8,4x5
2,48,64,51.45865824675107,515.7216796875,6295,64,64,53.7320145757418,945.2019934275794,5704,20548,105.19067282249287,11,7,4x9
2,48,64,33.20274848801495,1358.305404663086,14984,64,64,43.66663846349099,1983.115513392857,10330,31743,76.86938695150593,5,6,9x4
2,48,64,29.24164087118994,7631.259719848633,20397,64,64,53.52304900181488,802.5509052579365,5919,36019,82.76468987300483,11,8,5x4
2,48,64,31.01745252322073,7605.870758056641,17812,64,64,53.000872913992296,805.1260230654761,5443,33965,84.01832543721302,13,8,4x5
2,48,64,47.964878712502404,720.0406494140625,9815,64,64,52.21001517450683,939.8056950644841,5449,22032,100.17489388700923,12,7,4x9
2,48,64,29.77386563689023,7501.253524780273,19216,64,64,52.555600814663954,816.2463107638889,6109,35378,82.32946645155418,12,8,5x4
2,48,64,40.25398287842144,894.2818298339844,12330,64,64,46.12942438326779,1960.4509858630952,10432,26210,86.38340726168923,6,6,9x4
2,48,64,30.224425676649467,7725.5623779296875,18654,64,64,54.63356798814376,757.1768353174604,5491,34852,84.85799366479323,14,8,4x5
2,48,64,50.557847023010254,495.61903381347656,6468,64,64,53.86380003131034,914.333503844246,5565,20911,104.4216470543206,13,7,4x9
2,48,64,29.987588297537677,7500.395660400391,19140,64,64,55.89689158453374,811.271484375,5617,35127,85.88447988207142,13,8,5x4
2,48,64,52.8410708642775,476.91954040527344,6366,64,64,54.915513939135984,936.5993458581349,5613,20015,107.75658480341349,14,7,4x9
2,48,64,29.40977169462052,7527.255599975586,19734,64,64,53.066269086422295,805.375744047619,5978,35814,82.47604078104281,14,8,5x4
2,48,64,38.109249500272576,1456.9083557128906,15531,64,64,41.8756136151568,1856.2629898313492,13265,60000,79.98486311542938,7,6,9x4
2,48,64,36.88791951030746,1512.374526977539,17695,64,64,42.249273464041586,2071.7508835565477,13019,28593,79.13719297434905,8,6,9x4
2,48,64,42.460566263014734,908.4271623788076,12780,64,64,46.915340547422026,1905.3750910979827,8569,60000,89.37590681043676,2,8,4x9
2,48,64,44.8819072893036,699.6173706054688,9830,64,64,47.720388349514565,1721.940894717262,8970,23521,92.60229563881816,9,6,9x4
2,48,64,45.87245556387447,748.3176574707031,9621,64,64,51.534874432073494,1312.963650173611,6690,23029,97.40732999594796,3,8,4x9
2,48,64,36.57908323449382,1895.1495666503906,17517,64,64,42.330708661417326,2024.3217385912699,12029,28824,78.90979189591116,10,6,9x4
2,48,64,47.85540655512842,578.6298828125,7425,64,64,51.00266824785058,1343.8578249007937,7108,22082,98.85807480297899,4,8,4x9
2,48,64,35.9914876089792,1097.9638214111328,18554,64,64,43.433284241531666,2187.7873728918653,12223,29294,79.42477185051087,11,6,9x4
2,48,64,48.546800561557355,541.2861938476562,8182,64,64,50.622461991172145,1051.9024522569443,6541,60000,99.16926255272949,5,8,4x9
2,48,64,43.24916477624252,1084.6248474121094,13020,64,64,51.61992398479696,1598.0169890873017,7563,24403,94.86908876103948,12,6,9x4
2,48,64,50.43866021195541,580.8120422363281,8371,64,64,50.781855751254554,932.9204334077381,6074,20960,101.22051596320996,6,8,4x9
2,48,64,41.89109504214774,1019.5744476318359,10513,64,64,49.321100917431195,1541.8678540426588,8965,25189,91.21219595957893,13,6,9x4
2,48,64,50.807765804289666,506.51075744628906,6164,64,64,53.71244210854972,951.7268880208334,6047,20809,104.5202079128394,7,8,4x9
2,48,64,49.04416141395797,599.4538116455078,9385,64,64,52.03367444674094,977.2365296378969,6377,21551,101.07783586069891,8,8,4x9
2,48,64,36.60334415471079,1302.607894897461,15980,64,64,45.3272439838398,1805.619884672619,11574,28812,81.93058813855059,14,6,9x4
2,48,64,50.76348310400759,482.68968200683594,8112,64,64,54.68856628165731,923.5844339037699,5314,20830,105.4520493856649,9,8,4x9
2,48,64,51.09500696338609,541.8663940429688,7403,64,64,53.01448382126348,954.7957279265873,5693,20693,104.10949078464958,10,8,4x9
2,48,64,17.47163316121054,4032.13708776494,39947,64,64,19.713865490038774,12108.877482365708,39012,60000,37.18549865124932,2,7,9x4
2,48,64,48.639144821004166,605.2387542724609,8464,64,64,52.38755519464041,907.8307446676587,5784,21729,101.02670001564458,11,8,4x9
2,48,64,45.912633988927645,691.8720397949219,9862,64,64,46.70763382958505,975.1768663194445,8187,23009,92.6202678185127,12,8,4x9
2,48,64,19.210318041917045,4532.221542358398,35367,64,64,20.22161272627537,7755.601190476191,36975,54742,39.431930768192416,3,7,9x4
2,48,64,49.3837620460553,525.9612731933594,9033,64,64,51.83247966254896,855.4186352926587,5579,21404,101.21624170860426,13,8,4x9
2,48,64,50.264544581603346,600.4160919189453,8380,64,64,52.90850376749193,936.177734375,5722,21032,103.17304834909527,14,8,4x9
2,48,64,24.500584139445767,2030.5010375976562,25269,64,64,30.140512760614378,5062.595160590277,19364,42956,54.64109690006015,4,7,9x4
2,48,64,29.506598756225905,1784.8541870117188,18970,64,64,33.56831116459072,2165.8245597718255,16807,35695,63.07490992081662,5,7,9x4
2,48,64,44.66016440223178,711.9505767822266,11496,64,64,48.54404364388844,1804.4978763640872,8635,23638,93.20420804612021,6,7,9x4
2,48,64,38.341962849202865,1287.1673583984375,16050,64,64,43.43511193401784,1880.9903118799602,10875,27509,81.77707478322071,7,7,9x4
2,48,64,40.37177068494206,1353.6747131347656,13116,64,64,44.94435252111818,1660.3500279017858,10801,26132,85.31612320606024,8,7,9x4
2,48,64,37.67113346506197,1186.9024200439453,15322,64,64,41.70809762405043,1999.508525545635,13084,27994,79.37923108911241,9,7,9x4
2,48,64,38.74001551705028,738.5145263671875,14755,64,64,46.97760786455489,1682.7623077876983,9814,27227,85.71762338160516,10,7,9x4
2,48,64,35.97296648255515,2002.460708618164,16350,64,64,41.27447216890595,1548.1317119295634,12620,29307,77.2474386514611,11,7,9x4
2,48,64,39.959452764757444,1841.1755828857422,12656,64,64,47.654293628808865,1332.5976097470239,8842,26403,87.61374639356632,12,7,9x4
2,48,64,40.01740258748998,2300.8919067382812,16522,64,64,45.21010906223994,1306.3617001488096,9401,26361,85.22751164972992,13,7,9x4
2,48,64,44.24931425918893,880.1230621337891,11213,64,64,50.12587412587413,1681.418976314484,7809,23860,94.37518838506305,14,7,9x4
2,48,64,20.006565637286712,3485.2360869432487,30843,64,64,24.76101820973585,10219.659571499442,27034,60000,44.767583847022564,2,8,9x4
2,48,64,19.773633294989533,3928.176483154297,30492,64,64,22.991758364146655,7848.857948908731,32264,53187,42.765391659136185,3,8,9x4
2,48,64,28.09839755613913,3639.031234741211,25961,64,64,40.82876468494126,3165.8368365575398,10821,37476,68.9271622410804,4,8,9x4
