network_frequency,rn_w_tracker_outstanding,share_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,rn_r_tracker_outstanding,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,FinishTime,TotalBandWidth,eject_queues_len,inject_queues_len,Topo
2,72,64,32.35003752,12306.25587,24180,60,64,55.1668594,975.5969164,7917,50805,87.51689691,8,2,4x5
2,24,64,30.21428835,13942.7483,27679,64,64,53.83034648,989.1516335,8141,54386,84.04463482,8,2,5x4
2,56,64,49.40413989,608.4155859,9875,56,64,50.60734454,1986.236249,10988,33334,100.0114844,8,2,4x9
2,56,64,39.09422797,1384.756289,21110,52,64,47.64609465,2588.326616,14825,60000,86.74032262,8,2,9x4
2,24,64,30.70522311,15475.47435,27935,64,64,54.81450441,864.9433199,7294,53518,85.51972752,8,2,4x5
2,28,64,30.19813842,14441.74786,27670,64,64,53.17387884,893.5840534,7665,54415,83.37201726,8,2,5x4
2,60,64,49.97686607,646.7388672,8888,56,64,50.80548769,1966.880327,9666,32954,100.7823538,8,2,4x9
2,28,64,30.80799534,15749.62379,27715,64,64,56.28482199,838.0255583,6787,53340,87.09281732,8,2,4x5
2,60,64,43.68950161,627.4667773,12469,52,64,48.45165337,2419.792633,14161,37659,92.14115499,8,2,9x4
2,32,64,29.85259552,13310.42539,28397,64,64,55.09378078,1044.650923,8941,55043,84.9463763,8,2,5x4
2,64,64,49.61060564,669.2175293,10201,56,64,50.5143569,1985.87135,11727,33196,100.1249625,8,2,4x9
2,32,64,30.01722179,15670.22886,28024,64,64,50.82140619,867.9627131,9640,54741,80.83862799,8,2,4x5
2,36,64,29.84063382,13628.71921,28412,64,64,54.19908444,967.0534643,8304,55065,84.03971826,8,2,5x4
2,64,64,42.79259279,821.6833984,15944,52,64,46.22049981,3112.078322,15273,38445,89.0130926,8,2,9x4
2,68,64,50.20199873,567.6400488,7433,56,64,51.38165231,1966.525154,10564,32807,101.583651,8,2,4x9
2,36,64,31.09449432,13477.64043,26037,64,64,51.52855963,968.4085681,9557,52850,82.62305394,8,2,4x5
2,40,64,29.91964938,13571.16496,28178,64,64,53.0209205,1026.590179,8768,54920,82.94056988,8,2,5x4
2,68,64,41.98334401,1062.155117,16595,52,64,47.44124013,2376.27471,13458,39183,89.42458414,8,2,9x4
2,72,64,50.44003784,596.2716797,8321,56,64,51.28580011,1954.238488,9592,32653,101.7258379,8,2,4x9
2,40,64,30.78079206,13280.9166,26560,64,64,50.67058199,951.9555023,10459,53387,81.45137405,8,2,4x5
2,44,64,30.11266518,13225.0119,27878,64,64,54.5160488,1035.201004,8199,54569,84.62871399,8,2,5x4
2,72,64,44.3578081,894.1489844,15193,52,64,48.42561576,2353.719026,12251,37105,92.78342386,8,2,9x4
2,44,64,29.59858366,13992.37773,29847,64,64,52.94131471,1005.835573,9753,55513,82.53989837,8,2,4x5
2,24,64,45.95469776,3185.898555,12964,60,64,53.18259615,1214.488291,7114,35823,99.13729391,8,2,4x9
2,48,64,29.49733545,13308.57654,29077,64,64,54.65381764,1034.787159,8707,55704,84.15115309,8,2,5x4
2,48,64,29.04243627,13840.16448,30958,64,64,52.26914153,966.4959557,8789,56573,81.31157781,8,2,4x5
2,24,64,44.6637407,3234.76167,14779,56,64,55.19501821,2300.497652,9711,36841,99.8587589,8,2,9x4
2,28,64,45.07962017,2518.386719,13589,60,64,52.06779661,1366.72308,8110,36515,97.14741678,8,2,4x9
2,52,64,30.09109609,12981.31704,28024,64,64,54.81635688,1036.825876,8287,54608,84.90745297,8,2,5x4
2,52,64,31.47621609,12755.65759,25423,64,64,52.56557669,1023.179036,9170,52211,84.04179278,8,2,4x5
2,56,64,30.06514359,12642.4639,28103,64,64,52.88780202,1072.38151,8978,54655,82.95294561,8,2,5x4
2,32,64,48.86624655,2289.68915,11495,60,64,54.5472155,1421.917929,7720,33699,103.413462,8,2,4x9
2,28,64,45.95534612,3368.300176,13491,56,64,52.81203399,1449.093868,8718,35810,98.76738012,8,2,9x4
2,56,64,31.33235165,12898.17458,25962,64,64,52.08451609,1017.880337,9374,52450,83.41686774,8,2,4x5
2,60,64,29.35516815,12958.09031,29610,64,64,53.41904887,1057.058298,8528,55973,82.77421702,8,2,5x4
2,36,64,48.28010504,1538.745732,11598,60,64,52.57239166,1667.782503,9740,34106,100.8524967,8,2,4x9
2,32,64,43.42663274,1897.753711,18878,56,64,51.37026128,3225.296845,12279,37886,94.79689402,8,2,9x4
2,60,64,30.96988829,13135.15674,26491,64,64,51.17576905,1016.810527,10011,53062,82.14565733,8,2,4x5
2,64,64,29.87545814,12792.80147,28734,64,64,55.02649523,998.1099669,8304,55001,84.90195338,8,2,5x4
2,40,64,50.08535095,770.9083984,10770,60,64,51.78189248,1943.369782,9788,32883,101.8672434,8,2,4x9
2,64,64,31.2195122,12717.72868,26003,64,64,52.47204969,1022.859602,9284,52639,83.69156188,8,2,4x5
2,36,64,44.37462759,3609.884932,14456,56,64,51.77197574,1411.846571,8269,60000,96.14660334,8,2,9x4
2,68,64,29.26498169,13089.77392,30056,64,64,53.78750497,1049.311228,8365,56145,83.05248667,8,2,5x4
2,44,64,48.35135386,1128.452773,10583,60,64,52.01269841,1813.213847,9194,34056,100.3640523,8,2,4x9
2,68,64,32.09591161,12671.20405,24693,64,64,53.7215911,978.1745581,8339,51206,85.81750271,8,2,4x5
2,72,64,29.32416953,12788.71797,30232,64,64,53.48951326,1037.395429,9012,56032,82.81368279,8,2,5x4
2,40,64,43.06252793,2761.346064,18611,56,64,51.54821077,1692.636324,11103,38210,94.61073869,8,2,9x4
2,48,64,49.65270801,651.0404883,11023,60,64,51.13059925,1967.058613,10039,33168,100.7833073,8,2,4x9
2,72,64,31.86060983,12653.96696,25147,64,64,53.2524377,999.9019492,8597,51583,85.11304754,8,2,4x5
2,24,64,28.41238186,21243.4506,32255,68,64,58.81771041,671.8556167,5033,57825,87.23009227,8,2,5x4
2,44,64,44.76135836,2838.901973,17628,56,64,56.48671426,1679.656329,7240,36761,101.2480726,8,2,9x4
2,52,64,48.76877978,639.5012109,10086,60,64,50.98434651,2008.477036,11110,33766,99.75312629,8,2,4x9
2,24,64,30.5125149,15368.11188,28127,68,64,55.77579863,965.8916016,7447,53855,86.28831353,8,2,4x5
2,28,64,30.10381259,14273.0033,27860,68,64,54.12854569,973.2373737,7873,54585,84.23235827,8,2,5x4
2,48,64,48.12878209,495.551543,7288,56,64,50.53639083,2471.990797,10751,34200,98.66517292,8,2,9x4
2,28,64,30.33849344,14911.26437,28545,68,64,55.41943419,933.8917298,7046,54163,85.75792764,8,2,4x5
2,56,64,48.55773042,771.0079199,12481,60,64,50.59945096,1993.701014,10702,33912,99.15718139,8,2,4x9
2,32,64,30.70810061,13665.41391,26775,68,64,53.28217594,975.1389777,7884,53514,83.99027655,8,2,5x4
2,32,64,29.76636023,14047.09762,28445,68,64,49.75356584,1049.067156,11124,55201,79.51992608,8,2,4x5
2,60,64,49.85215703,629.1142188,9023,60,64,50.88198758,1967.556433,10234,33036,100.7341446,8,2,4x9
2,36,64,29.51806144,15176.69859,28895,68,64,53.08338788,974.2805496,7938,55665,82.60144931,8,2,5x4
2,52,64,41.14308674,1696.823447,19143,56,64,48.52848253,2125.858329,13943,39980,89.67156926,8,2,9x4
2,36,64,30.83814866,14353.91563,27595,68,64,50.86443601,991.0373363,9974,53288,81.70258467,8,2,4x5
2,40,64,28.40302337,15317.66196,31000,68,64,51.93110072,1027.596068,9301,57844,80.33412409,8,2,5x4
2,64,64,47.40551968,663.1866895,13518,60,64,50.84689655,2024.097883,10654,34733,98.25241624,8,2,4x9
2,56,64,41.54158215,1283.96998,17002,56,64,46.08654638,2981.649286,15937,39598,87.62812853,8,2,9x4
2,40,64,30.41734739,13812.27177,27116,68,64,49.38094803,994.2154948,11032,54023,79.79829543,8,2,4x5
2,44,64,29.38570532,13328.02116,29193,68,64,51.99935883,1074.586707,9655,55915,81.38506415,8,2,5x4
2,68,64,49.77339523,609.7942773,9598,60,64,51.01962758,2003.289457,9966,33088,100.7930228,8,2,4x9
2,60,64,38.96313912,1484.899951,24595,56,64,47.61252825,2504.853338,14455,42208,86.57566737,8,2,9x4
2,44,64,30.47505673,13813.87915,27103,68,64,50.06222222,1005.941998,10658,53921,80.53727895,8,2,4x5
2,48,64,29.4681559,13207.66425,29014,68,64,54.37350407,1105.605942,8870,55759,83.84165998,8,2,5x4
2,72,64,49.32381599,610.7810547,11650,60,64,50.83255508,1987.233418,11037,33388,100.1563711,8,2,4x9
2,48,64,31.06501583,12975.47921,26181,68,64,50.81026219,1107.447562,10377,52900,81.87527803,8,2,4x5
2,64,64,48.35605926,624.1496387,11328,56,64,50.78798885,2460.694504,10198,34040,99.14404812,8,2,9x4
2,52,64,29.65161524,13507.76694,29039,68,64,53.89473684,1044.754883,8027,55415,83.54635208,8,2,5x4
2,24,64,45.13053741,3978.006025,14656,64,64,53.6753698,1037.564009,6993,36474,98.80590721,8,2,4x9
2,52,64,30.84743848,13139.28464,26496,68,64,50.98434651,1041.37206,10384,53272,81.83178499,8,2,4x5
2,56,64,28.86641531,13778.2783,30560,68,64,52.18673788,1069.317896,8977,56918,81.05315319,8,2,5x4
2,68,64,42.32498063,939.8051758,17339,56,64,49.01238895,2464.475162,12064,38868,91.33736958,8,2,9x4
2,28,64,44.33301823,2953.501465,12950,64,64,51.80504631,1351.223376,9013,37127,96.13806454,8,2,4x9
2,56,64,30.97574348,13202.94607,26308,68,64,50.66266867,1048.536823,10469,53052,81.63841215,8,2,4x5
2,60,64,29.46232692,13329.6445,29419,68,64,55.62278386,1048.198045,8166,55770,85.08511077,8,2,5x4
2,72,64,43.29809725,1101.974736,15466,56,64,49.0820952,2335.774878,11588,37998,92.38019245,8,2,9x4
2,32,64,49.61210806,760.8919629,10639,64,64,51.73234675,1930.64315,9650,33195,101.3444548,8,2,4x9
2,60,64,30.61113914,13406.74526,26973,68,64,50.49391402,1084.201793,10687,53682,81.10505315,8,2,4x5
2,64,64,29.48300372,12870.3124,29507,68,64,54.12673941,1132.137932,9166,55731,83.60974314,8,2,5x4
2,36,64,50.54118773,584.1221875,8361,64,64,51.12576436,1997.624033,10329,32588,101.6669521,8,2,4x9
2,64,64,31.18236839,13233.74754,26429,68,64,50.57686311,1066.513529,10482,60000,81.7592315,8,2,4x5
2,24,64,39.9892607,8621.619189,21117,60,64,62.3780333,694.2700836,5062,41129,102.367294,8,2,9x4
2,68,64,29.00952583,13579.16382,30467,68,64,54.89613159,1008.46726,8349,56638,83.90565742,8,2,5x4
2,68,64,30.76345338,13196.8482,26897,68,64,51.63682669,1026.39459,9733,53417,82.40028007,8,2,4x5
2,72,64,29.12141626,12974.94395,30034,68,64,54.65197614,1163.493914,9195,56421,83.7733924,8,2,5x4
2,28,64,40.50432633,6963.295352,19277,60,64,57.40836696,968.5190084,5510,40608,97.91269329,8,2,9x4
2,40,64,45.7646982,2404.832725,14802,64,64,52.48053839,1548.121242,9214,60000,98.24523658,8,2,4x9
2,72,64,30.38181245,13254.54753,27548,68,64,51.61218061,1081.676482,9720,54086,81.99399306,8,2,4x5
2,24,64,30.00732601,15944.48728,28627,72,64,56.3376055,898.170277,7356,54760,86.34493151,8,2,5x4
2,44,64,47.87376551,1313.712783,14054,64,64,52.54003628,1757.466984,9119,34394,100.4138018,8,2,4x9
2,32,64,42.41922121,7117.767441,20780,60,64,58.20770832,888.330157,6004,38782,100.6269295,8,2,9x4
2,24,64,30.33512313,17653.28402,28476,72,64,55.8314746,865.7308535,6493,54169,86.16659772,8,2,4x5
2,28,64,29.21801159,15450.22723,29441,72,64,53.79820896,1018.579654,7769,56235,83.01622055,8,2,5x4
2,48,64,47.33976497,1427.978311,12877,64,64,51.89620861,1741.948282,9400,34780,99.23597357,8,2,4x9
2,28,64,30.42582035,16147.81519,28114,72,64,53.47011703,957.5940952,8283,54008,83.89593738,8,2,4x5
2,36,64,43.59955293,699.4656198,9824,60,64,46.33007712,2438.502219,15691,60000,89.92963005,8,2,9x4
2,32,64,29.66450001,14051.89436,28631,72,64,53.09555141,1109.628166,9303,55391,82.76005142,8,2,5x4
2,52,64,48.56060917,650.975166,10875,64,64,50.16130628,1970.380021,11289,33910,98.72191545,8,2,4x9
2,32,64,30.55177429,14383.11168,28111,72,64,56.04367355,1006.825501,7706,53786,86.59544785,8,2,4x5
2,36,64,29.68492381,13225.81468,28583,72,64,53.11641615,1082.025756,8611,55353,82.80133996,8,2,5x4
2,40,64,42.84630874,5761.296309,22524,60,64,58.05769919,1032.467349,6246,38397,100.9040079,8,2,9x4
2,56,64,47.01101049,708.885459,13417,64,64,51.33286917,1979.605074,9919,35026,98.34387966,8,2,4x9
2,36,64,30.5295718,13709.58029,27878,72,64,50.47034663,1126.135071,11279,53825,80.99991843,8,2,4x5
2,40,64,29.73664628,13701.27817,28512,72,64,52.97416637,1100.681976,9350,60000,82.71081265,8,2,5x4
2,44,64,41.88353188,1007.89,19416,60,64,50.37786129,2464.248264,13392,39276,92.26139317,8,2,9x4
2,40,64,30.19312988,14024.93685,27628,72,64,49.83458277,1083.254153,10654,54423,80.02771265,8,2,4x5
2,60,64,49.67830505,677.2920898,8772,64,64,50.33721255,1985.503452,11860,33151,100.0155176,8,2,4x9
2,44,64,29.49574234,13573.67283,28969,72,64,52.08451609,1127.635002,8751,55707,81.58025843,8,2,5x4
2,48,64,44.19746426,849.0830762,12644,60,64,48.46323464,2345.629972,13039,37228,92.66069889,8,2,9x4
2,44,64,30.61171107,13375.97173,26865,72,64,50.44523232,1111.225773,11186,53681,81.05694339,8,2,4x5
2,64,64,47.53481992,718.0171094,13304,64,64,50.45621675,1985.489337,11235,34641,97.99103667,8,2,4x9
2,48,64,29.48088169,13287.53245,28966,72,64,51.7752809,1143.929974,9386,55735,81.25616259,8,2,5x4
2,48,64,30.88814735,13086.22392,26400,72,64,50.69433679,1096.969322,10766,53202,81.58248414,8,2,4x5
2,52,64,29.81890982,13346.77263,28361,72,64,53.38564329,1129.023684,8653,55105,83.20455311,8,2,5x4
2,52,64,41.57847989,944.738457,18827,60,64,48.81620369,2617.683446,14241,39563,90.39468358,8,2,9x4
2,68,64,49.30006646,694.5615918,11162,64,64,50.84052156,2049.585346,10582,33406,100.140588,8,2,4x9
2,52,64,30.78657597,13151.46214,26570,72,64,52.22370327,1118.31975,9708,53377,83.01027924,8,2,4x5
2,56,64,31.58361446,12859.20927,25317,72,64,55.37969886,1122.826655,8482,52035,86.96331332,8,2,5x4
2,72,64,47.83881538,864.1214551,11715,64,64,51.00518852,1913.577691,11184,34419,98.8440039,8,2,4x9
2,56,64,41.76502078,1933.279873,16919,60,64,46.92382909,2210.385259,13833,39387,88.68884986,8,2,9x4
2,56,64,29.54201226,13496.09847,28860,72,64,49.50302142,1191.023211,10949,55619,79.04503369,8,2,4x5
2,60,64,30.20648968,13350.16563,27723,72,64,52.19177553,1109.309679,8869,54400,82.39826521,8,2,5x4
2,24,64,43.85943832,4604.289307,15748,68,64,59.13938819,914.7997356,4970,37526,102.9988265,8,2,4x9
2,60,64,38.40060001,1315.247773,22809,60,64,47.25465404,2516.387735,15716,42825,85.65525405,8,2,9x4
2,60,64,30.99742697,13206.55415,26265,72,64,51.13543506,1089.517657,10343,53015,82.13286203,8,2,4x5
2,64,64,29.96397154,12990.46363,28183,72,64,54.22626371,1115.84808,8751,54839,84.19023525,8,2,5x4
2,28,64,43.82892937,3223.22375,14999,68,64,51.81994185,1231.60028,7450,37552,95.64887123,8,2,4x9
2,64,64,30.6931435,13145.1446,26771,72,64,51.01802284,1166.041154,10357,53539,81.71116633,8,2,4x5
2,68,64,29.66127777,13042.9295,28870,72,64,53.34350643,1181.426057,8886,55397,83.0047842,8,2,5x4
2,32,64,42.75595307,3956.144209,16628,68,64,54.95192601,1150.368638,7116,38490,97.70787908,8,2,4x9
2,68,64,30.41170138,13352.46635,28189,72,64,50.33408844,1113.302794,10785,54033,80.74578982,8,2,4x5
2,72,64,30.65122631,13069.02101,26969,72,64,52.56046662,1111.192906,9694,60000,83.21169293,8,2,4x5
2,36,64,45.92635482,1601.458242,13231,68,64,50.97793702,1688.510535,10638,35845,96.90429183,8,2,4x9
2,40,64,47.49210047,1238.367188,12315,68,64,51.24205472,1772.989159,9301,34669,98.73415519,8,2,4x9
2,44,64,44.62648325,1744.169287,15693,68,64,48.19682653,2099.683959,12700,36885,92.82330978,8,2,4x9
2,48,64,48.16371045,777.2495215,10605,68,64,49.85449516,1987.426679,11982,34188,98.01820561,8,2,4x9
2,52,64,47.91717466,908.248916,10104,68,64,50.75938038,1919.194099,11545,34363,98.67655503,8,2,4x9
2,56,64,46.24006324,702.2692773,13895,68,64,50.21099554,1960.364672,11380,35610,96.45105878,8,2,4x9
2,60,64,48.2971856,986.3291797,11730,68,64,51.29228726,1915.081656,10070,34094,99.58947286,8,2,4x9
2,64,64,49.56707481,676.7181738,10194,68,64,50.5805164,2003.783183,11165,33225,100.1475912,8,2,4x9
2,68,64,46.92751761,680.6778223,12671,68,64,50.90114856,2021.097173,10696,35085,97.82866617,8,2,4x9
2,72,64,48.75716793,769.0423438,13381,68,64,50.32159588,1992.824771,11243,33774,99.07876381,8,2,4x9
2,24,64,44.88201297,4881.78502,15789,72,64,54.01318681,817.9606909,5198,36675,98.89519979,8,2,4x9
2,28,64,43.49726593,4599.765137,15790,72,64,54.29524001,936.591136,5777,37837,97.79250594,8,2,4x9
2,32,64,48.38705719,1733.690186,10029,72,64,51.36863441,1630.217803,9522,34031,99.7556916,8,2,4x9
2,36,64,45.28648525,3965.40209,16110,72,64,54.84230457,1013.319079,6895,36349,100.1287898,8,2,4x9
2,40,64,46.64159709,1721.384082,13373,72,64,52.72962517,1719.659199,8780,35298,99.37122226,8,2,4x9
2,44,64,48.21048463,875.8261523,10191,72,64,51.31013539,1959.546875,11386,34155,99.52062002,8,2,4x9
2,48,64,47.06909154,1743.260547,12379,72,64,52.05275826,1649.337151,9429,34979,99.12184979,8,2,4x9
2,52,64,47.02990485,1436.61458,13832,72,64,51.32637175,1793.704516,9074,35008,98.3562766,8,2,4x9
2,56,64,49.52811208,658.8344922,9699,72,64,51.28093582,1975.600941,10472,33251,100.8090479,8,2,4x9
2,60,64,48.77603999,761.9562695,11335,72,64,50.16906375,1997.089351,12196,60000,98.94510374,8,2,4x9
2,64,64,46.03346831,924.76875,13650,72,64,51.03086361,1974.582337,12012,35767,97.06433192,8,2,4x9
2,68,64,47.11376279,780.1801172,13187,72,64,50.91872547,1979.654277,10993,34947,98.03248827,8,2,4x9
2,72,64,48.74556161,723.4325293,12934,72,64,50.497058,2078.017568,11570,33782,99.24261961,8,2,4x9
